"id","BAorHigher","Variable","Value"
"06087",80.4,"Some college or associate's degree",71.2
"06089",75.3,"Some college or associate's degree",64.4
"06091",62.9,"Some college or associate's degree",65.5
"06093",69.7,"Some college or associate's degree",60.2
"06095",77.8,"Some college or associate's degree",68.5
"06097",79.8,"Some college or associate's degree",73.6
"06099",79.1,"Some college or associate's degree",68.5
"06101",76.8,"Some college or associate's degree",70
"06103",78.3,"Some college or associate's degree",60.4
"06105",66.1,"Some college or associate's degree",53.1
"06107",81.3,"Some college or associate's degree",68.7
"06109",70.9,"Some college or associate's degree",55.7
"06111",80.3,"Some college or associate's degree",73.4
"06113",81,"Some college or associate's degree",71.5
"06115",76.9,"Some college or associate's degree",60.4
"08001",84.2,"Some college or associate's degree",77.7
"08003",73,"Some college or associate's degree",63.7
"08005",82.9,"Some college or associate's degree",76.4
"08007",74.8,"Some college or associate's degree",73.2
"08009",81.5,"Some college or associate's degree",79.4
"08011",66.4,"Some college or associate's degree",58.3
"08013",83.3,"Some college or associate's degree",77
"08014",84.5,"Some college or associate's degree",77.5
"08015",76.4,"Some college or associate's degree",74.1
"08017",85.5,"Some college or associate's degree",69.2
"08019",82.4,"Some college or associate's degree",74
"08021",70.9,"Some college or associate's degree",72
"08023",67.2,"Some college or associate's degree",58.8
"08025",66.9,"Some college or associate's degree",53.4
"08027",45.8,"Some college or associate's degree",61.3
"08029",79.5,"Some college or associate's degree",61.7
"08031",86.1,"Some college or associate's degree",74.9
"08033",83.4,"Some college or associate's degree",63.7
"08035",82.8,"Some college or associate's degree",80.2
"08037",86.6,"Some college or associate's degree",79.9
"08039",77.9,"Some college or associate's degree",76.5
"08041",75.7,"Some college or associate's degree",68.4
"08043",64.5,"Some college or associate's degree",56.4
"08045",85.8,"Some college or associate's degree",77.1
"08047",86.6,"Some college or associate's degree",70.5
"08049",83.3,"Some college or associate's degree",82.1
"08051",83.5,"Some college or associate's degree",83.3
"08053",73,"Some college or associate's degree",84.5
"08055",66,"Some college or associate's degree",58.7
"08057",87.3,"Some college or associate's degree",78.7
"08059",84.4,"Some college or associate's degree",77.7
"08061",89.2,"Some college or associate's degree",80.3
"08063",73.6,"Some college or associate's degree",75.2
"08065",81.1,"Some college or associate's degree",78.3
"08067",80.7,"Some college or associate's degree",73.1
"08069",81.9,"Some college or associate's degree",74.3
"08071",73.3,"Some college or associate's degree",66.2
"08073",75.8,"Some college or associate's degree",71.6
"08075",82.8,"Some college or associate's degree",75.1
"08077",78.3,"Some college or associate's degree",74.1
"08079",79.2,"Some college or associate's degree",60.4
"08081",88.7,"Some college or associate's degree",74.9
"08083",73.3,"Some college or associate's degree",71.1
"08085",76.3,"Some college or associate's degree",67
"08087",91.4,"Some college or associate's degree",78.4
"08089",80.5,"Some college or associate's degree",73.2
"08091",78.6,"Some college or associate's degree",75.4
"08093",76.1,"Some college or associate's degree",74.6
"08095",77,"Some college or associate's degree",87.6
"08097",86.2,"Some college or associate's degree",83
"08099",84.4,"Some college or associate's degree",77.7
"08101",79.3,"Some college or associate's degree",66.8
"08103",80.5,"Some college or associate's degree",75.5
"08105",78.6,"Some college or associate's degree",75.7
"08107",83.4,"Some college or associate's degree",83.6
"08109",67.5,"Some college or associate's degree",54.3
"08111",71.8,"Some college or associate's degree",65.8
"08113",75.6,"Some college or associate's degree",80.7
"08115",73.4,"Some college or associate's degree",79.2
"08117",80.5,"Some college or associate's degree",84.8
"08119",74.8,"Some college or associate's degree",72.9
"08121",78.9,"Some college or associate's degree",75
"08123",83.9,"Some college or associate's degree",76.2
"08125",90.5,"Some college or associate's degree",81.6
"09001",80.6,"Some college or associate's degree",75.8
"09003",84.8,"Some college or associate's degree",77
"09005",84.6,"Some college or associate's degree",79.7
"09007",86.9,"Some college or associate's degree",79.8
"09009",84,"Some college or associate's degree",76.7
"09011",82,"Some college or associate's degree",73.8
"09013",86.3,"Some college or associate's degree",77.5
"09015",85.4,"Some college or associate's degree",75.9
"10001",84.5,"Some college or associate's degree",74.1
"10003",85,"Some college or associate's degree",77.7
"10005",76.8,"Some college or associate's degree",72.6
"11001",87,"Some college or associate's degree",66.7
"12001",81.3,"Some college or associate's degree",71.3
"12003",76.1,"Some college or associate's degree",71.6
"12005",78.8,"Some college or associate's degree",71.2
"12007",75.6,"Some college or associate's degree",65.6
"12009",77.6,"Some college or associate's degree",67.5
"12011",81.4,"Some college or associate's degree",76.7
"12013",86.8,"Some college or associate's degree",61.1
"12015",65.8,"Some college or associate's degree",63.1
"12017",65.3,"Some college or associate's degree",58
"12019",76.9,"Some college or associate's degree",69.7
"12021",74.2,"Some college or associate's degree",72.5
"12023",77.9,"Some college or associate's degree",66.9
"12027",71,"Some college or associate's degree",59
"12029",73,"Some college or associate's degree",55.8
"12031",81.2,"Some college or associate's degree",71.9
"12033",77.9,"Some college or associate's degree",70.4
"12035",70.2,"Some college or associate's degree",65.1
"12037",70.7,"Some college or associate's degree",70.4
"12039",72.9,"Some college or associate's degree",64.1
"12041",73.5,"Some college or associate's degree",62.4
"12043",57.8,"Some college or associate's degree",63.6
"12045",72.1,"Some college or associate's degree",62.9
"12047",75.7,"Some college or associate's degree",50.1
"12049",72.4,"Some college or associate's degree",52.7
"12051",79,"Some college or associate's degree",70.4
"12053",72.3,"Some college or associate's degree",60.9
"12055",72.7,"Some college or associate's degree",63.8
"12057",82.2,"Some college or associate's degree",73.4
"12059",56,"Some college or associate's degree",57.3
"12061",73,"Some college or associate's degree",66.5
"12063",72.2,"Some college or associate's degree",54.1
"12065",78.1,"Some college or associate's degree",62
"12067",78,"Some college or associate's degree",54.9
"12069",79.6,"Some college or associate's degree",70.2
"12071",72.6,"Some college or associate's degree",68.1
"12073",83.8,"Some college or associate's degree",74.2
"12075",77,"Some college or associate's degree",66
"12077",77.6,"Some college or associate's degree",57
"12079",72.9,"Some college or associate's degree",63.7
"12081",75.3,"Some college or associate's degree",69.9
"12083",70.2,"Some college or associate's degree",64.2
"12085",74.2,"Some college or associate's degree",70.3
"12086",80.8,"Some college or associate's degree",73.5
"12087",77.8,"Some college or associate's degree",72.3
"12089",69.1,"Some college or associate's degree",68
"12091",73.3,"Some college or associate's degree",67.1
"12093",75.2,"Some college or associate's degree",60.8
"12095",82.6,"Some college or associate's degree",75.8
"12097",76.6,"Some college or associate's degree",73.3
"12099",79.6,"Some college or associate's degree",74.6
"12101",79.9,"Some college or associate's degree",67.9
"12103",80,"Some college or associate's degree",73.5
"12105",80.1,"Some college or associate's degree",69.6
"12107",74.5,"Some college or associate's degree",56.3
"12109",78.1,"Some college or associate's degree",71.2
"12111",72.3,"Some college or associate's degree",68.3
"12113",75,"Some college or associate's degree",65.2
"12115",74.8,"Some college or associate's degree",71.4
"12117",81.8,"Some college or associate's degree",73.4
"12119",39.4,"Some college or associate's degree",44.9
"12121",70.8,"Some college or associate's degree",67.2
"12123",75.2,"Some college or associate's degree",60.3
"12125",62.6,"Some college or associate's degree",48.6
"12127",76.3,"Some college or associate's degree",66.7
"12129",80.2,"Some college or associate's degree",65
"12131",77.2,"Some college or associate's degree",69.5
"12133",72.4,"Some college or associate's degree",59.6
"13001",76.3,"Some college or associate's degree",73.5
"13003",84,"Some college or associate's degree",76.1
"13005",83.5,"Some college or associate's degree",70.9
"13007",82.5,"Some college or associate's degree",72.7
"13009",77.6,"Some college or associate's degree",68.3
"13011",84.7,"Some college or associate's degree",72.1
"13013",83.2,"Some college or associate's degree",74.1
"13015",82.9,"Some college or associate's degree",72.9
"13017",70,"Some college or associate's degree",71.2
"13019",76.4,"Some college or associate's degree",66.9
"13021",80.9,"Some college or associate's degree",70.6
"13023",77.7,"Some college or associate's degree",67.5
"13025",81.8,"Some college or associate's degree",70.1
"13027",70.8,"Some college or associate's degree",65.8
"13029",77.7,"Some college or associate's degree",67.9
"13031",81.8,"Some college or associate's degree",74.8
"13033",76,"Some college or associate's degree",71.8
"13035",77.1,"Some college or associate's degree",62.4
"13037",65.8,"Some college or associate's degree",54.2
"13039",71.8,"Some college or associate's degree",66
"13043",71,"Some college or associate's degree",74
"13045",82.6,"Some college or associate's degree",74.3
"13047",85.9,"Some college or associate's degree",77.5
"13049",77.4,"Some college or associate's degree",67.8
"13051",80.4,"Some college or associate's degree",70.7
"13053",34.4,"Some college or associate's degree",32.3
"13055",72.2,"Some college or associate's degree",67.6
"13057",81.7,"Some college or associate's degree",76.5
"13059",79.2,"Some college or associate's degree",69.3
"13061",74.7,"Some college or associate's degree",69.8
"13063",80.3,"Some college or associate's degree",70.8
"13065",80.6,"Some college or associate's degree",57.7
"13067",83.1,"Some college or associate's degree",75.8
"13069",79.2,"Some college or associate's degree",61.2
"13071",83.4,"Some college or associate's degree",70
"13073",76.9,"Some college or associate's degree",68.5
"13075",84.2,"Some college or associate's degree",69.8
"13077",82.1,"Some college or associate's degree",73.8
"13079",76.4,"Some college or associate's degree",61.9
"13081",77.9,"Some college or associate's degree",65.3
"13083",81.6,"Some college or associate's degree",79.1
"13085",77.5,"Some college or associate's degree",66.7
"13087",72.6,"Some college or associate's degree",66.6
"13089",83.3,"Some college or associate's degree",71.6
"13091",83.7,"Some college or associate's degree",70.8
"13093",76.8,"Some college or associate's degree",66.8
"13095",79.5,"Some college or associate's degree",62.4
"13097",82.2,"Some college or associate's degree",72
"13099",66.1,"Some college or associate's degree",70.9
"13101",81.5,"Some college or associate's degree",63.6
"13103",83.5,"Some college or associate's degree",78.8
"13105",85.7,"Some college or associate's degree",56.6
"13107",79.7,"Some college or associate's degree",67.9
"13109",83.8,"Some college or associate's degree",68.1
"13111",69.1,"Some college or associate's degree",61.5
"13113",80.4,"Some college or associate's degree",71.8
"13115",78.1,"Some college or associate's degree",71.2
"13117",81.9,"Some college or associate's degree",76.7
"13119",78.2,"Some college or associate's degree",69.3
"13121",83.1,"Some college or associate's degree",69.8
"13123",71.8,"Some college or associate's degree",66.7
"13125",67.5,"Some college or associate's degree",79.8
"13127",79.9,"Some college or associate's degree",71
"13129",82.4,"Some college or associate's degree",68.5
"13131",74,"Some college or associate's degree",70.9
"13133",61.1,"Some college or associate's degree",61.2
"13135",82.8,"Some college or associate's degree",74.7
"13137",76.2,"Some college or associate's degree",63.2
"13139",82.7,"Some college or associate's degree",74
"13141",51.5,"Some college or associate's degree",56.6
"13143",76.3,"Some college or associate's degree",70.5
"13145",77,"Some college or associate's degree",72.5
"13147",71.1,"Some college or associate's degree",74.2
"13149",81.4,"Some college or associate's degree",68
"13151",80.5,"Some college or associate's degree",72.2
"13153",79.1,"Some college or associate's degree",73.4
"13155",80.4,"Some college or associate's degree",64.1
"13157",85.4,"Some college or associate's degree",77.3
"13159",84.5,"Some college or associate's degree",68.8
"13161",80.2,"Some college or associate's degree",76.2
"13163",69.3,"Some college or associate's degree",57.6
"13165",85.7,"Some college or associate's degree",63.1
"13167",77.2,"Some college or associate's degree",63.4
"13169",83.1,"Some college or associate's degree",74.9
"13171",81.7,"Some college or associate's degree",71.7
"13173",66.7,"Some college or associate's degree",67.9
"13175",79.1,"Some college or associate's degree",67.9
"13177",80.2,"Some college or associate's degree",76
"13179",64.1,"Some college or associate's degree",57.9
"13181",73.1,"Some college or associate's degree",65.6
"13183",62.5,"Some college or associate's degree",50.8
"13185",75.2,"Some college or associate's degree",64.3
"13187",85,"Some college or associate's degree",65.3
"13189",73.9,"Some college or associate's degree",67.7
"13191",72.7,"Some college or associate's degree",63.9
"13193",74.4,"Some college or associate's degree",56.6
"13195",83.8,"Some college or associate's degree",70.4
"13197",76.3,"Some college or associate's degree",62.4
"13199",69.4,"Some college or associate's degree",64.6
"13201",86.7,"Some college or associate's degree",67
"13205",68.6,"Some college or associate's degree",65.2
"13207",81.8,"Some college or associate's degree",73.8
"13209",75.6,"Some college or associate's degree",68.1
"13211",87.2,"Some college or associate's degree",71.7
"13213",82.8,"Some college or associate's degree",74.7
"13215",74.8,"Some college or associate's degree",65.3
"13217",85.7,"Some college or associate's degree",73.4
"13219",82.6,"Some college or associate's degree",78.5
"13221",82.2,"Some college or associate's degree",75.3
"13223",85.3,"Some college or associate's degree",73.8
"13225",78.9,"Some college or associate's degree",71.2
"13227",76.5,"Some college or associate's degree",67
"13229",78.3,"Some college or associate's degree",64.9
"13231",79.8,"Some college or associate's degree",65.8
"13233",80.7,"Some college or associate's degree",71
"13235",77.3,"Some college or associate's degree",63.3
"13237",79.6,"Some college or associate's degree",73
"13239",41.4,"Some college or associate's degree",64.2
"13241",72.9,"Some college or associate's degree",61.8
"13243",81.8,"Some college or associate's degree",70.7
"13245",76.3,"Some college or associate's degree",65.1
"13247",84.7,"Some college or associate's degree",73
"13249",77.6,"Some college or associate's degree",69.7
"13251",76.3,"Some college or associate's degree",69.8
"13253",72.8,"Some college or associate's degree",66.2
"13255",73.3,"Some college or associate's degree",69.7
"13257",81.6,"Some college or associate's degree",70.9
"13259",72.3,"Some college or associate's degree",46.9
"13261",84.9,"Some college or associate's degree",64
"13263",68.3,"Some college or associate's degree",67.1
"13265",54.2,"Some college or associate's degree",68.3
"13267",77.2,"Some college or associate's degree",51.4
"13269",75.5,"Some college or associate's degree",64.3
"13271",62.9,"Some college or associate's degree",53.4
"13273",67.8,"Some college or associate's degree",59.1
"13275",82.6,"Some college or associate's degree",68.1
"13277",82.9,"Some college or associate's degree",68.9
"13279",82.3,"Some college or associate's degree",68.6
"13281",62.2,"Some college or associate's degree",58.6
"13283",63.8,"Some college or associate's degree",76.7
"13285",81.1,"Some college or associate's degree",73.8
"13287",79.6,"Some college or associate's degree",73
"13289",82.1,"Some college or associate's degree",70
"13291",58.6,"Some college or associate's degree",60.1
"13293",78.5,"Some college or associate's degree",70.4
"13295",80,"Some college or associate's degree",71.6
"13297",83.3,"Some college or associate's degree",74.2
"13299",78.2,"Some college or associate's degree",67.9
"13301",74.4,"Some college or associate's degree",67.4
"13303",81.4,"Some college or associate's degree",67.4
"13305",80,"Some college or associate's degree",65.7
"13307",79.3,"Some college or associate's degree",71.3
"13309",56.3,"Some college or associate's degree",34.9
"13311",69.3,"Some college or associate's degree",67.6
"13313",81.6,"Some college or associate's degree",72.6
"13315",70.4,"Some college or associate's degree",55.5
"13317",77.5,"Some college or associate's degree",69.6
"13319",83,"Some college or associate's degree",61.3
"13321",72.1,"Some college or associate's degree",68.2
"15001",76.5,"Some college or associate's degree",68
"15003",79.9,"Some college or associate's degree",70.4
"15005",88.5,"Some college or associate's degree",100
"15007",80.2,"Some college or associate's degree",75.7
"15009",83.4,"Some college or associate's degree",77.7
"16001",83,"Some college or associate's degree",72.7
"16003",74,"Some college or associate's degree",55.1
"16005",80.6,"Some college or associate's degree",71.4
"16007",75.1,"Some college or associate's degree",73.1
"16009",83.2,"Some college or associate's degree",63.5
"16011",81,"Some college or associate's degree",74.7
"16013",84.5,"Some college or associate's degree",81.3
"16015",71.6,"Some college or associate's degree",60.1
"16017",71.9,"Some college or associate's degree",64.2
"16019",79,"Some college or associate's degree",71.3
"16021",67.1,"Some college or associate's degree",62.8
"16023",73,"Some college or associate's degree",67.2
"16025",90.3,"Some college or associate's degree",82.1
"16027",84.2,"Some college or associate's degree",69
"16029",81,"Some college or associate's degree",77.1
"16031",78.6,"Some college or associate's degree",75.4
"16033",94,"Some college or associate's degree",78.3
"16035",72,"Some college or associate's degree",47.6
"16037",69.1,"Some college or associate's degree",64.8
"16039",67.8,"Some college or associate's degree",60.4
"16041",79.1,"Some college or associate's degree",78.2
"16043",75.9,"Some college or associate's degree",68.1
"16045",69.4,"Some college or associate's degree",61.4
"16047",87,"Some college or associate's degree",72.7
"16049",78.8,"Some college or associate's degree",66.8
"16051",73.4,"Some college or associate's degree",75.7
"16053",84.5,"Some college or associate's degree",71.5
"16055",79,"Some college or associate's degree",72.2
"16057",83.5,"Some college or associate's degree",70
"16059",80,"Some college or associate's degree",63.5
"16061",82.4,"Some college or associate's degree",71.1
"16063",86.8,"Some college or associate's degree",69.2
"16065",76.9,"Some college or associate's degree",62.7
"16067",82.6,"Some college or associate's degree",75.2
"16069",82.6,"Some college or associate's degree",74.3
"16071",82.8,"Some college or associate's degree",73.2
"16073",72.9,"Some college or associate's degree",60.3
"16075",72.6,"Some college or associate's degree",74.6
"16077",80.8,"Some college or associate's degree",64.1
"16079",74.9,"Some college or associate's degree",66.9
"16081",82.3,"Some college or associate's degree",79.5
"16083",82.5,"Some college or associate's degree",75.1
"16085",74,"Some college or associate's degree",82.9
"16087",77.5,"Some college or associate's degree",71.8
"17001",85.3,"Some college or associate's degree",78.4
"17003",81,"Some college or associate's degree",57.9
"17005",73.5,"Some college or associate's degree",68.1
"17007",82.1,"Some college or associate's degree",77.1
"17009",87.5,"Some college or associate's degree",48.7
"17011",81.4,"Some college or associate's degree",79.7
"17013",79.1,"Some college or associate's degree",79.1
"17015",85.6,"Some college or associate's degree",80.2
"17017",82.8,"Some college or associate's degree",81.4
"17019",81.8,"Some college or associate's degree",76
"17021",82.7,"Some college or associate's degree",71.5
"17023",88.6,"Some college or associate's degree",79.2
"17025",82.8,"Some college or associate's degree",71.6
"17027",87,"Some college or associate's degree",79.1
"17029",83.2,"Some college or associate's degree",70.8
"17031",83.6,"Some college or associate's degree",72.4
"17033",81.7,"Some college or associate's degree",67.7
"17035",78.8,"Some college or associate's degree",77.1
"17037",81.6,"Some college or associate's degree",77.9
"17039",82.6,"Some college or associate's degree",77.2
"17041",86.4,"Some college or associate's degree",79.8
"17043",81.9,"Some college or associate's degree",78.9
"17045",82.8,"Some college or associate's degree",72.6
"17047",85.9,"Some college or associate's degree",75.3
"17049",86.2,"Some college or associate's degree",80.5
"17051",83,"Some college or associate's degree",70.6
"17053",84.3,"Some college or associate's degree",79.1
"17055",80.4,"Some college or associate's degree",67
"17057",83.9,"Some college or associate's degree",70.6
"17059",84.5,"Some college or associate's degree",82.3
"17061",82.3,"Some college or associate's degree",76.4
"17063",85.3,"Some college or associate's degree",78.1
"17065",83.2,"Some college or associate's degree",71.4
"17067",82.3,"Some college or associate's degree",77.6
"17069",62.1,"Some college or associate's degree",65.3
"17071",89.9,"Some college or associate's degree",80.2
"17073",85.1,"Some college or associate's degree",78.7
"17075",85.4,"Some college or associate's degree",77.8
"17077",76,"Some college or associate's degree",68.5
"17079",85.4,"Some college or associate's degree",82.3
"17081",83.6,"Some college or associate's degree",71.6
"17083",85.3,"Some college or associate's degree",78.9
"17085",81.9,"Some college or associate's degree",78.6
"17087",77.4,"Some college or associate's degree",51.3
"17089",83.5,"Some college or associate's degree",77.3
"17091",83.2,"Some college or associate's degree",74
"17093",86.2,"Some college or associate's degree",80
"17095",80.2,"Some college or associate's degree",70.3
"17097",81.7,"Some college or associate's degree",74.7
"17099",83.1,"Some college or associate's degree",74.5
"17101",78.9,"Some college or associate's degree",48.7
"17103",81,"Some college or associate's degree",68.4
"17105",80.4,"Some college or associate's degree",65.3
"17107",83.6,"Some college or associate's degree",50.7
"17109",84.2,"Some college or associate's degree",75.4
"17111",84.3,"Some college or associate's degree",79.3
"17113",87.3,"Some college or associate's degree",79.8
"17115",82.9,"Some college or associate's degree",74.5
"17117",80.4,"Some college or associate's degree",75.2
"17119",84.5,"Some college or associate's degree",74.6
"17121",78.7,"Some college or associate's degree",75.3
"17123",82.4,"Some college or associate's degree",77.6
"17125",88.5,"Some college or associate's degree",77
"17127",71.3,"Some college or associate's degree",66.7
"17129",87.6,"Some college or associate's degree",77
"17131",82.2,"Some college or associate's degree",77.6
"17133",87.8,"Some college or associate's degree",79.9
"17135",81.4,"Some college or associate's degree",52.1
"17137",82.3,"Some college or associate's degree",74.7
"17139",89.1,"Some college or associate's degree",82.2
"17141",81.8,"Some college or associate's degree",78.8
"17143",82.6,"Some college or associate's degree",75.3
"17145",81.5,"Some college or associate's degree",63.9
"17147",86.2,"Some college or associate's degree",87.3
"17149",86.3,"Some college or associate's degree",73.5
"17151",71.2,"Some college or associate's degree",52.4
"17153",86.5,"Some college or associate's degree",58.9
"17155",88.3,"Some college or associate's degree",78.1
"17157",82.7,"Some college or associate's degree",73
"17159",80.1,"Some college or associate's degree",79
"17161",84.3,"Some college or associate's degree",75.9
"17163",79.5,"Some college or associate's degree",71.5
"17165",76.4,"Some college or associate's degree",71.7
"17167",84.6,"Some college or associate's degree",76.7
"17169",88.6,"Some college or associate's degree",67.1
"17171",82.5,"Some college or associate's degree",79.4
"17173",83.6,"Some college or associate's degree",73.8
"17175",94.2,"Some college or associate's degree",72.5
"17177",85.2,"Some college or associate's degree",76.6
"17179",83.9,"Some college or associate's degree",77.3
"17181",78.5,"Some college or associate's degree",76.2
"17183",83.9,"Some college or associate's degree",71.9
"17185",81.1,"Some college or associate's degree",80.2
"17187",83.6,"Some college or associate's degree",78
"17189",86.6,"Some college or associate's degree",84.4
"17191",78.7,"Some college or associate's degree",76.6
"17193",90.3,"Some college or associate's degree",76.5
"17195",85.2,"Some college or associate's degree",77.7
"17197",84.4,"Some college or associate's degree",77.4
"17199",82.1,"Some college or associate's degree",70.7
"17201",83.3,"Some college or associate's degree",74.1
"17203",84,"Some college or associate's degree",76.9
"18001",89.2,"Some college or associate's degree",80.2
"18003",84.4,"Some college or associate's degree",77.2
"18005",85.9,"Some college or associate's degree",77.3
"18007",84.5,"Some college or associate's degree",80.7
"18009",86.3,"Some college or associate's degree",75.7
"18011",85.2,"Some college or associate's degree",77.7
"18013",86.1,"Some college or associate's degree",70.2
"18015",84.5,"Some college or associate's degree",77.5
"18017",87.4,"Some college or associate's degree",75.6
"18019",84.4,"Some college or associate's degree",77.9
"18021",88.1,"Some college or associate's degree",76.8
"18023",86.5,"Some college or associate's degree",80.7
"18025",74,"Some college or associate's degree",75.4
"18027",88.5,"Some college or associate's degree",80.9
"18029",83.3,"Some college or associate's degree",79.3
"18031",87.2,"Some college or associate's degree",85.5
"18033",82.6,"Some college or associate's degree",73.2
"18035",80.3,"Some college or associate's degree",70.7
"18037",87.1,"Some college or associate's degree",85.6
"18039",84.8,"Some college or associate's degree",78.3
"18041",89.4,"Some college or associate's degree",70.1
"18043",85,"Some college or associate's degree",78.3
"18045",85.9,"Some college or associate's degree",76.8
"18047",84.8,"Some college or associate's degree",80.3
"18049",89.9,"Some college or associate's degree",80.7
"18051",85.2,"Some college or associate's degree",80.1
"18053",82.3,"Some college or associate's degree",74.7
"18055",86.7,"Some college or associate's degree",73.7
"18057",85.4,"Some college or associate's degree",79.2
"18059",88.7,"Some college or associate's degree",78.5
"18061",89.2,"Some college or associate's degree",76.3
"18063",87.3,"Some college or associate's degree",79.6
"18065",76.1,"Some college or associate's degree",68.1
"18067",84.2,"Some college or associate's degree",72.7
"18069",86.7,"Some college or associate's degree",75.9
"18071",90.2,"Some college or associate's degree",78.3
"18073",85.6,"Some college or associate's degree",74.3
"18075",82.3,"Some college or associate's degree",80.1
"18077",87.9,"Some college or associate's degree",72.2
"18079",85.7,"Some college or associate's degree",78
"18081",87.4,"Some college or associate's degree",78.4
"18083",89,"Some college or associate's degree",81.4
"18085",82.9,"Some college or associate's degree",77.4
"18087",84.4,"Some college or associate's degree",74.8
"18089",83.4,"Some college or associate's degree",72.4
"18091",80.4,"Some college or associate's degree",67.2
"18093",82.6,"Some college or associate's degree",75.5
"18095",82.9,"Some college or associate's degree",68.8
"18097",85.5,"Some college or associate's degree",73.9
"18099",84.9,"Some college or associate's degree",78.1
"18101",82,"Some college or associate's degree",81.4
"18103",80.3,"Some college or associate's degree",69.2
"18105",81.2,"Some college or associate's degree",73.6
"18107",85.6,"Some college or associate's degree",77.2
"18109",85.4,"Some college or associate's degree",74.9
"18111",89.3,"Some college or associate's degree",74.7
"18113",82.6,"Some college or associate's degree",78
"18115",91.1,"Some college or associate's degree",83.1
"18117",83.4,"Some college or associate's degree",71.7
"18119",82.1,"Some college or associate's degree",77
"18121",76.7,"Some college or associate's degree",65.6
"18123",83.2,"Some college or associate's degree",76.8
"18125",90.3,"Some college or associate's degree",76.9
"18127",83.7,"Some college or associate's degree",75.7
"18129",84.5,"Some college or associate's degree",76.5
"18131",85.2,"Some college or associate's degree",74.3
"18133",82.5,"Some college or associate's degree",67.7
"18135",86.2,"Some college or associate's degree",77
"18137",86.1,"Some college or associate's degree",80.8
"18139",89.3,"Some college or associate's degree",77.8
"18141",84,"Some college or associate's degree",75.8
"18143",89.3,"Some college or associate's degree",73.2
"18145",86.4,"Some college or associate's degree",77.7
"18147",82.9,"Some college or associate's degree",79.5
"18149",86.1,"Some college or associate's degree",65.9
"18151",83.6,"Some college or associate's degree",79.3
"18153",71.5,"Some college or associate's degree",64.1
"18155",82.4,"Some college or associate's degree",64.4
"18157",81.8,"Some college or associate's degree",78.5
"18159",83.3,"Some college or associate's degree",79.3
"18161",85.5,"Some college or associate's degree",71.9
"18163",85.1,"Some college or associate's degree",76
"18165",82.3,"Some college or associate's degree",68.1
"18167",81.2,"Some college or associate's degree",68.7
"18169",90.2,"Some college or associate's degree",79.7
"18171",83.7,"Some college or associate's degree",82.1
"18173",84.1,"Some college or associate's degree",81.9
"18175",82.4,"Some college or associate's degree",74.2
"18177",84.8,"Some college or associate's degree",72.8
"18179",88.1,"Some college or associate's degree",81.2
"18181",83.8,"Some college or associate's degree",82.5
"18183",85.7,"Some college or associate's degree",81.6
"19001",85.3,"Some college or associate's degree",83.2
"19003",87.1,"Some college or associate's degree",88.1
"19005",83,"Some college or associate's degree",82.8
"19007",85.9,"Some college or associate's degree",76.5
"19009",82.5,"Some college or associate's degree",81.4
"19011",88.7,"Some college or associate's degree",84.2
"19013",86.4,"Some college or associate's degree",78.3
"19015",84.3,"Some college or associate's degree",81.6
"19017",89,"Some college or associate's degree",85.2
"19019",89.5,"Some college or associate's degree",84.9
"19021",84.7,"Some college or associate's degree",83.2
"19023",85.3,"Some college or associate's degree",85.4
"19025",83.9,"Some college or associate's degree",80.1
"19027",90.1,"Some college or associate's degree",86.4
"19029",85.7,"Some college or associate's degree",86.1
"19031",88.6,"Some college or associate's degree",84.2
"19033",86.8,"Some college or associate's degree",84.5
"19035",83.4,"Some college or associate's degree",86.8
"19037",86.6,"Some college or associate's degree",85.9
"19039",81.5,"Some college or associate's degree",85.2
"19041",92.2,"Some college or associate's degree",80.8
"19043",81.9,"Some college or associate's degree",84.4
"19045",84.4,"Some college or associate's degree",78.5
"19047",83.5,"Some college or associate's degree",83.7
"19049",88.8,"Some college or associate's degree",81.7
"19051",84.9,"Some college or associate's degree",77
"19053",80.8,"Some college or associate's degree",74.7
"19055",86,"Some college or associate's degree",88.7
"19057",82.1,"Some college or associate's degree",77.6
"19059",87,"Some college or associate's degree",81.4
"19061",88.1,"Some college or associate's degree",84.3
"19063",89.8,"Some college or associate's degree",82.7
"19065",87.3,"Some college or associate's degree",80.4
"19067",85.1,"Some college or associate's degree",85.6
"19069",86.9,"Some college or associate's degree",79.3
"19071",90.3,"Some college or associate's degree",79.9
"19073",83.3,"Some college or associate's degree",82.3
"19075",87.2,"Some college or associate's degree",84.8
"19077",85.1,"Some college or associate's degree",83.4
"19079",89.6,"Some college or associate's degree",83.1
"19081",88.9,"Some college or associate's degree",83.6
"19083",83.9,"Some college or associate's degree",81.7
"19085",86.8,"Some college or associate's degree",82.5
"19087",81.5,"Some college or associate's degree",78.2
"19089",89.5,"Some college or associate's degree",84.1
"19091",80.2,"Some college or associate's degree",82.3
"19093",88.1,"Some college or associate's degree",87.1
"19095",91.5,"Some college or associate's degree",84.8
"19097",89.3,"Some college or associate's degree",82.5
"19099",86.6,"Some college or associate's degree",76.6
"19101",75.2,"Some college or associate's degree",61.7
"19103",86.9,"Some college or associate's degree",81.9
"19105",88.6,"Some college or associate's degree",77.3
"19107",92.9,"Some college or associate's degree",80.3
"19109",86.6,"Some college or associate's degree",87.3
"19111",84.2,"Some college or associate's degree",77
"19113",87,"Some college or associate's degree",82.1
